FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE
4330,Licensed Group,North Vancouver Child Development Centre (Under 36 Months),1090 Berkley Rd,,North Vancouver,V7H 1Y4,49.316947,-123.004659,604-924-0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4331,Licensed Group,North Vancouver Child Development Centre (Multi-Age),1090 Berkley Rd,,North Vancouver,V7H 1Y4,49.316947,-123.004659,604-924-0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4332,Licensed Group,Frog Hollow Montessori House,529 Queens Ave,,New Westminster,V3L 1K2,49.207379,-122.912331,604-521-1355,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/27,http://www.healthspace.ca/fha/childcare,N,N,N
4333,Licensed Family,Leandra's Lil' Explorers,1883 Grouse Crt,,Kamloops,V2B 8S9,50.718953,-120.370355,250-320-9392,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2024/03/14,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
4334,Licensed Family,Teddy Bear Family Child Care,1883 Walnut Cres,,Coquitlam,V3J 7T3,49.258627,-122.841871,778-867-3732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4335,Licensed Group,Kidsland Childcare Centre,443 5Th St E,,North Vancouver,V7L 1M3,49.310272,-123.064074,604-338-7551,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,Y
4336,Licensed Family,Tara Brown's Family Daycare,200 Maliview Dr,,Salt Spring Island,V8K 1B7,48.906188,-123.5294,250-538-8721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4337,Licensed Group,Renaissance Kids,1 - 12491 No. 2 Rd,,Richmond,V7E 2G3,49.122897,-123.160749,604-241-0141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4338,Licensed Family,Small Wonders Family Child Care,5006 Walden St,,Vancouver,V5W 2V7,49.239596,-123.099765,778-988-6549,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2023/12/31,http://www.vch.ca/your_environment/facility_licensing/residential_care/inspection_reports/,N,Y,N
4339,Licensed Family,Meadowood Munchkins F.C.C.,1915 Pierce Way,,Qualicum Beach,V9K 2V1,49.321158,-124.570179,250-738-0701,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
4340,Licensed Group,Mulgrave Early Learning Centre,2330 Cypress Lane,,West Vancouver,V7S 3H9,49.349178,-123.196132,604-922-3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4341,Licensed Group,Tlingit Family Learning Centre,19 Taku Drive,,Atlin,V0W 1A0,59.565333,-133.700598,250-651-7739,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,Y,Y,2023/09/27,http://www.healthspace.ca/Clients/NHA/NHA_Website.nsf,N,Y,N
4342,Licensed Group,Cousteau L'ecole Francaise Internationale De Vancouver,3657 Fromme Road,,North Vancouver,V7K 2E6,49.342583,-123.044967,604-924-2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y
4343,Licensed Group,Cousteau L'ecole Francaise Internationale De Vancouver,3657 Fromme Road,,North Vancouver,V7K 2E6,49.342583,-123.044967,604-924-2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y
4344,Licensed Group,Rise N Shine Childcare Center Inc. #2,16784 80Th Ave,,Surrey,V4N 0G9,49.146976,-122.757156,604-779-1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4345,Licensed Group,Just 4 Kids,911 6Th Street S,,Cranbrook,V1C 1L6,49.502351,-115.767715,250-426-2976,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/03,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
4346,Licensed Group,Nuxalk Snxaalh Child Care,832 Snuquaxx Mamnta,,Bella Coola,V0T 1C0,52.361442,-126.714146,250-799-5668,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2023/12/18,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y
4347,Licensed Group,Smilestones Junior Kindergarten Inc.,4162 Norland Ave,,Burnaby,V5G 3S8,49.247144,-122.973925,604-298-9006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4348,Licensed Group,Cambridge Montessori Children's Centre,57 7Th Ave,,New Westminster,V3L 1V9,49.219161,-122.913372,778-668-7188,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/04,http://www.healthspace.ca/fha/childcare,N,N,N
4349,Licensed Group,Happy Feet Childcare Centre,6550 Clinton St,,Burnaby,V5E 1A4,49.212662,-122.968238,604-808-7623,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2024/02/13,http://www.healthspace.ca/fha/childcare,N,Y,N
4350,Licensed Family,Tulip Japanese Family Child Care,402-1845 Robson St,,Vancouver,V6G 1E4,49.292178,-123.135931,604-434-8853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4351,Licensed Group,Little Owl Academy,205 5315 Main St,,Kelowna,V1W 4V3,49.794539,-119.511865,250-764-0122,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
4352,Licensed Family,Giggleberry Patch Daycare,6280 187 St,,Surrey,V3S 7N8,49.116599,-122.704197,778-574-7877,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2023/06/03,http://www.healthspace.ca/fha/childcare,N,Y,N
4353,Licensed Family,Ruki's Day Care,4330 Gordon Dr,,Kelowna,V1W 2L3,49.828399,-119.483638,250-764-3664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4354,Licensed Family,Hollyday Daycare,6319 Fairview Pl,,Duncan,V9L 3Y6,48.796757,-123.724282,250-710-5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4355,Licensed Family,Bright Stars Daycare,7726 124 St,,Surrey,V3W 3X5,49.143445,-122.878831,604-591-6261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4356,Licensed Group,Seaparc Leisure Complex,2168 Phillips Rd,,Sooke,V9Z 1H4,48.385888,-123.709165,250-642-8008,,,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Not offered,Not offered,Y,N,N,N,Y,Y,Y,N,N,N,N,2024/03/08,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
4357,Licensed Family,Pitter Patter Daycare,1267 Nestor St,,Coquitlam,V3E 1H4,49.290293,-122.778115,604-626-3952,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/01,http://www.healthspace.ca/fha/childcare,N,N,N
4358,Licensed Group,Glen Childcare,2977 Glen Drive,,Coquitlam,V3B 2P7,49.282952,-122.795136,778-285-3589,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2024/02/27,http://www.healthspace.ca/fha/childcare,N,N,N
4359,Licensed Group,Kiddy Junction Academy Division Ii,8686 Hudson St,,Vancouver,V6P 4N2,49.207172,-123.134608,604-558-2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4360,Licensed Group,Apple Tree Roselea Child Care Centre,8740 Roselea Pl,,Richmond,V7A 2K4,49.135194,-123.127453,604-726-0301,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,N
4361,Licensed Family,Kids Wonderland Child Care,6781 148 St,,Surrey,V3S 3C7,49.126047,-122.812573,604-591-2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4362,Licensed Group,Lil Bloomers Childcare Centre,195 East Windsor Rd,,North Vancouver,V7N 1J9,49.337978,-123.069024,604-987-7673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4363,Licensed Group,19 Wing Family Centre,1473 Snowberry Ave,,Lazo,V0R 2K0,48.896942,-125.01049,250-339-8032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4364,Licensed Group,Kinder Kampus - Heritage Mountain,103 - 300 Panorama Pl,,Port Moody,V3H 4Z2,49.302025,-122.829782,604-417-9109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4365,Licensed Group,Constellation Montessori Daycare,122 Moody St,,Port Moody,V3H 2P8,49.275842,-122.850145,604-461-3172,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4366,Licensed Group,Pathway Montessori Children's Center,9025 Glover Rd,,Langley,V1M 2R7,49.166513,-122.582531,604-644-7547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4367,Licensed Group,Bear Paws Child Care,6842 Gilley Ave,,Burnaby,V5J 4W7,49.221406,-122.971572,604-563-6825,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/10,http://www.healthspace.ca/fha/childcare,N,N,N
4368,Licensed Group,Baby Bears Infant And Toddler Daycare Ltd.,7973 Dunsmuir St,,Mission,V2V 4S2,49.147013,-122.298988,604-826-5612,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4369,Licensed Group,Hope Infant Toddler Group Daycare,9520 mcburney Dr,,Richmond,V6Y 3C6,49.153293,-123.11788,604-282-7278,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/16,https://inspections.vcha.ca/ChildCare/Table,N,N,N
4370,Licensed Group,Cambridge Learning Centre Inc,14898 Spencer Dr,,Surrey,V3S 7K7,49.157327,-122.809731,604-655-5005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4371,Licensed Group,Caterpillar Fun House #1,101 - 9868 120Th St,,Surrey,V3V 4C9,49.182035,-122.889729,604-589-0009,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4372,Licensed Group,Kamloops Village Garden Montessori Early Learning Center,700 Hugh Allan Drive,,Kamloops,V1S 1N3,50.651205,-120.355985,250-299-6644,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,Y,2024/03/01,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
4373,Licensed Family,Fun And Learn Day Care Centre,7811 148 St,,Surrey,V3S 3G1,49.145639,-122.81258,778-990-1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4374,Licensed Group,Creative Kids Montessori & Fine Arts Academy (Multi-Age),2663 West King Edward,,Vancouver,V6L 1T5,49.248444,-123.164317,604-612-9281,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,N
4375,Licensed Family,Play-N-Grow Childcare Centre Inc.,13639 92 Ave,,Surrey,V3V 7J2,49.170207,-122.844695,604-782-3546,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4376,Licensed Group,New Horizon Montessori School Ltd,20338 91A Ave,,Langley,V1M 2G2,49.168254,-122.658665,604-552-7542,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/01,http://www.healthspace.ca/fha/childcare,N,N,N
4377,Licensed Group,University Hill Kinderclub (Preschool),5395 Chancellor Blvd,,Vancouver,V6T 1E2,49.27423,-123.237318,604-222-0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4378,Licensed Group,Curious Minds Learning Centre Ltd,20820 River Rd,,Maple Ridge,V2X 1Z7,49.211976,-122.644278,604-315-3240,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2024/01/14,,N,N,N
4379,Licensed Group,Almosthome Goldstream It,999 Goldstream Avenue,,Victoria,V9B 2Y2,48.449781,-123.513032,250-590-7666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4380,Licensed Group,King's Christian Preschool,3151 6 Ave Ne,,Salmon Arm,V1E 1J2,50.704687,-119.249368,250-463-5200,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2024/03/01,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
4381,Licensed Group,Kuddles Early Infant Stimulation Centre,370 Mathers Avenue,,West Vancouver,V7S 1H3,49.336941,-123.125435,604-729-6538,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/26,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
4382,Licensed Group,Kaleidoscope Early Learning Centre,1555 mclean St,,Trail,V1R 1Z1,49.09753,-117.695349,250-368-6789,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2024/03/15,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
4383,Licensed Group,Early Learning Childcare Centre,3635 Coast Meridian Rd,,Port Coquitlam,V3B 3N9,49.276944,-122.756568,604-475-4809,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/16,http://www.healthspace.ca/fha/childcare,N,N,N
4384,Licensed Group,Artscalibre Academy,3220 Cedar Hill Road,,Victoria,V8P 3Y3,48.449406,-123.343183,250-382-3533,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2024/02/29,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
4385,Licensed Group,Creative All Stars Childcare,13474 96Th Ave,,Surrey,V3V 1Y9,49.176855,-122.849014,604-306-4073,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4386,Licensed Group,New Hope Child Care (3-5 Gdc),2551 East 49Th Ave,,Vancouver,V5S 1J6,49.225122,-123.055457,604-321-6130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4387,Licensed Group,Shalom Day Care,1461 Blanshard,,Victoria,V8W 2J3,48.427422,-123.361364,778-977-2898,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/07,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N
4388,Licensed Group,Squamish Montessori - Head Office,103 - 42000 Loggers Lane,,Squamish,V8B 0H2,49.726169,-123.138912,604-892-1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4389,Licensed Family,Love Bugs Family Childcare,1062 Jenkins Ave,,Victoria,V9B 2N7,48.442043,-123.520193,250-220-5718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4390,Licensed Group,Eagle Harbour Montessori Childcare,5575 Marine Drive,,West Vancouver,V7W 2R4,49.353656,-123.260077,604-783-6604,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/28,https://inspections.vcha.ca/ChildCare/Table,N,N,N
4391,Licensed Group,Bulkley Valley Christian School - Preschool,3575 14Th Ave,,Smithers,V0J 2N0,54.777828,-127.155923,250-847-4238,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/01,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,N,N
4392,Licensed Family,Lil' Boot Camp Day Care,3314 Gibbins Rd,,Duncan,V9L 6E5,48.780252,-123.737347,250-732-6209,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
4393,Licensed Group,Little Stars Child Care,2011 mcneill Rd,,Port mcneill,V0N 2R0,50.586839,-127.079516,250-956-2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4394,Licensed Group,Qt Daycare #2,32034 Hillcrest Avenue,,Abbotsford,V2T 1S4,49.047577,-122.335766,604-556-6458,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4395,Licensed Group,Torquay School Kids Klub,4413 Torquay Drive,,Victoria,V8N 3L3,48.486385,-123.322979,250-589-6762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4396,Licensed Group,Wind And Tide Child Development Centre - Sunnyside,15639 24Th Ave,,Surrey,V4A 2J6,49.045736,-122.788821,604-575-0549,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4397,Licensed Group,Wind And Tide - Maple Ridge,20639 123Rd Ave,,Maple Ridge,V4K 2Y9,49.227243,-122.648593,604-575-0549,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4398,Licensed Family,Little Hedgehog Child Care Centre,7311 Francis Rd,,Richmond,V6Y 1A1,49.148554,-123.143706,604-204-2014,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/16,https://inspections.vcha.ca/ChildCare/Table,N,N,N
4399,Licensed Group,Kiddie Hall Childcare Inc.,104 166 Main St,,Penticton,V2A 5A4,49.501113,-119.593615,778-476-5963,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
4400,Licensed Group,Cloverdale Recreation Centre Preschool,6188 176Th St,,Surrey,V3S 4E7,49.115196,-122.733208,604-598-7967,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2024/03/06,http://www.healthspace.ca/fha/childcare,N,N,N
4401,Licensed Group,Pineridge Elementary School Before And After School Daycare,1700 Sloan Avenue,,Prince Rupert,V8J 2B6,54.298882,-130.337496,250-627-7054,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2024/03/15,http://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,N,N
4402,Licensed Family,Learning Ladder Childcare,8455 116 St,,Delta,V4C 5V5,49.156846,-122.901992,604-594-0596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4403,Licensed Family,Apple Tree Childcare Centre,5482 124B St,,Surrey,V3X 3T1,49.102494,-122.876634,604-593-5056,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/06,http://www.healthspace.ca/fha/childcare,N,N,N
4404,Licensed Group,Creative Kids Learning Centers - Rosemary,15350 34 Ave,,Surrey,V3S 0X7,49.06361,-122.796989,604-560-5002,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,Y,N,2024/02/15,http://www.healthspace.ca/fha/childcare,N,Y,N
4405,Licensed Group,Oasis Montessori Academy,655 8Th Ave W,,Vancouver,V5Z 1C7,49.264435,-123.118957,604-928-0951,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,N
4406,Licensed Group,Le Coin Des Petits,1752 Fir Street,,Prince George,V2L 1E7,53.907999,-122.73656,250-561-2565,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2024/03/04,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,N,N
4407,Licensed Group,Little Friends Children's Centre #4,16126 93A Ave,,Surrey,V4N 3A2,49.173163,-122.775443,778-385-4120,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2024/02/20,http://www.healthspace.ca/fha/childcare,N,Y,N
4408,Licensed Group,Nsnh - Queen Mary Kid's Club,230 West Keith Rd,,North Vancouver,V7M 1L8,49.319531,-123.079814,604-987-8138,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/08,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
4409,Licensed Group,Graham Montessori School (Oos),8260 13Th Ave,,Burnaby,V3N 2G5,49.226128,-122.920292,778-397-0191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
4410,Licensed Group,Riley Park Preschool,4575 Clancy Loranger Way,,Vancouver,V5Y 2M4,49.242933,-123.106821,604-257-8652,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,N
4411,Licensed Group,Fraser Montessori Daycare,1408 Fifth Ave,,New Westminster,V3M 1Z5,49.204074,-122.932278,604-553-0781,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,Y,N,2024/02/26,http://www.healthspace.ca/fha/childcare,N,Y,N
4412,Licensed Group,Bright Eyes Academy Inc @ Brooke,8718 Delwood Dr,,Delta,V4C 3Z9,49.162953,-122.925088,604-583-8950,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4413,Licensed Group,Kidscove Childcare,525 Hilchey Rd,,Campbell River,V9W 6S3,49.972262,-125.238891,250-203-9511,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2024/03/04,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N
4414,Licensed Group,Redwood Abbotsford,Unit 107 1785 Clearbrook Rd,,Abbotsford,V2T 5X5,49.034114,-122.337753,778-288-8855,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
4415,Licensed Group,Apple Tree Child Care Centre,10211 Mortfield Rd,,Richmond,V7A 4H7,49.137179,-123.116767,604-726-0301,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,N
4416,Licensed Group,Wee Care @ Ecole Puntledge Park,401 Willemar Avenue,,Courtenay,V9N 3L3,49.6818,-125.014326,250-338-5869,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2024/03/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
4417,Licensed Family,Alison's Family Daycare,3588 37Th Ave W,,Vancouver,V6N 2V8,49.238316,-123.184814,604-781-6309,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,N
4418,Licensed Group,Tiny Wings Montessori,13067 24Th Ave,,Surrey,V4A 2G2,49.045931,-122.860293,604-531-4718,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/16,http://www.healthspace.ca/fha/childcare,N,N,N
4419,Licensed Group,Wells Gray After School Program,801 Clearwater Village Road,,Clearwater,V0E 1N0,51.648507,-120.008423,250-674-2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
